Date,US dollar,Euro,Japanese yen,Pound sterling,Canadian dollar,Swiss franc,Indian rupee,Chinese renmimbi
1980-10-30,642.5,412.66,135442.52,263.48,757.77,1101.09,4955.7,
1980-10-31,629.0,404.91,134300.04,258.16,747.98,1088.5,4911.2,
1980-11-03,640.5,414.58,133752.01,262.12,747.61,1088.97,4864.65,
1980-11-04,646.0,418.09,135858.22,263.24,765.64,1114.33,4977.53,
1980-11-05,652.0,427.16,137919.42,266.45,774.92,1141.63,5045.7,
1980-11-06,632.0,414.49,134094.47,259.18,752.59,1107.06,4903.26,
1980-11-07,596.0,392.9,128831.26,246.54,715.74,1053.85,4644.88,
1980-11-10,612.5,395.29,129406.39,255.9,729.78,1085.26,4787.0,
1980-11-11,598.5,385.18,126397.86,250.21,708.2,1024.32,4656.62,
1980-11-12,619.5,400.05,130869.34,256.68,725.89,1051.54,4723.74,
1980-11-13,622.0,400.33,131199.43,257.24,729.49,1049.6,4737.44,
1980-11-14,612.5,396.48,131130.86,254.78,730.18,1054.55,4764.94,
1980-11-17,611.75,401.25,129952.58,255.37,724.28,1056.66,4712.37,
1980-11-18,619.0,403.91,131417.41,258.73,731.97,1062.41,4615.67,
1980-11-19,629.75,408.59,133528.89,264.93,745.01,1076.29,4912.33,
1980-11-20,630.5,410.68,135517.93,264.31,753.13,1093.85,4930.16,
1980-11-21,634.75,415.47,136186.84,268.96,755.51,1101.11,5008.56,
1980-11-24,631.0,412.75,135490.25,269.54,755.16,1099.93,4993.74,
1980-11-25,616.25,402.53,131045.84,261.57,727.95,1059.82,4795.56,
1980-11-26,623.0,407.86,135375.42,263.09,743.05,1083.53,4882.58,
1980-11-27,622.0,407.95,133802.66,262.95,735.06,1077.76,4844.76,
1980-11-28,619.75,406.73,134552.92,262.83,738.66,1081.96,4871.92,
1980-12-01,635.0,419.19,138487.36,270.27,757.62,1114.39,4990.41,
1980-12-02,627.0,414.59,135647.21,267.55,747.53,1100.96,4945.45,
1980-12-03,627.25,414.01,134034.32,267.43,748.56,1098.89,4945.17,
1980-12-04,631.5,417.49,133718.44,269.35,754.0,1109.15,4988.28,
1980-12-05,617.0,410.93,131101.88,263.62,741.43,1099.03,4893.55,
1980-12-08,617.25,411.18,128210.41,263.33,734.88,1091.82,4846.85,
1980-12-09,604.0,405.97,128057.55,258.51,733.74,1097.07,4841.07,
1980-12-10,579.0,393.29,124870.5,247.44,712.38,1082.3,4691.77,
1980-12-11,558.0,381.09,120593.48,240.93,688.77,1048.69,4572.94,
1980-12-12,562.75,382.18,116463.72,242.15,665.92,1004.47,4366.03,
1980-12-15,579.0,389.73,121254.34,248.13,696.28,1048.21,4588.74,
1980-12-16,561.0,384.35,116983.07,243.02,677.29,1025.57,4444.58,
1980-12-17,575.5,388.86,119386.74,247.15,690.16,1029.28,4530.23,
1980-12-18,573.5,388.78,120905.87,246.51,694.19,1042.89,4575.87,
1980-12-19,575.0,379.74,116881.88,240.38,668.32,1012.38,4423.58,
1980-12-22,594.75,397.72,123244.99,252.87,706.87,1053.14,4692.4,
1980-12-23,602.5,399.21,125076.01,254.22,717.79,1062.64,4742.89,
1980-12-24,602.5,398.45,125372.89,253.42,718.7,1063.19,4739.7,
1980-12-25,602.5,398.45,125372.89,253.42,718.7,1063.19,4739.7,
1980-12-26,602.5,398.45,125372.89,253.42,718.7,1063.19,4739.7,
1980-12-29,593.75,396.03,124461.53,250.95,714.7,1065.18,4759.57,
1980-12-30,589.75,391.8,119290.01,246.6,697.33,1032.13,4609.43,
1980-12-31,589.75,392.41,119823.1,246.65,703.65,1047.84,4620.33,
1981-01-01,589.75,392.41,119823.1,246.65,703.65,1047.84,4620.33,
1981-01-02,589.75,396.09,119311.02,247.64,703.98,1056.97,4648.5,
1981-01-05,597.5,395.27,118058.75,247.26,703.82,1040.09,4604.66,
1981-01-06,599.25,395.28,119568.3,247.06,711.6,1045.48,4705.55,
1981-01-07,585.0,387.88,118325.61,242.44,698.49,1037.36,4647.04,
1981-01-08,574.75,384.36,115599.02,239.03,681.43,1019.99,4540.33,
1981-01-09,577.75,388.87,117681.65,241.08,688.55,1040.15,4603.13,
1981-01-12,562.0,378.96,115027.7,234.31,670.64,1016.2,4471.73,
1981-01-13,562.75,382.95,114929.95,235.61,673.47,1024.89,4507.24,
1981-01-14,556.5,377.62,114080.38,232.17,667.97,1015.48,4461.92,
1981-01-15,571.5,388.71,114213.16,237.98,674.31,1027.68,4494.8,
1981-01-16,560.75,382.63,114044.93,234.33,670.4,1022.88,4474.68,
1981-01-19,566.75,386.47,112923.79,235.46,664.66,1020.14,4421.78,
1981-01-20,562.0,382.75,113072.71,232.28,670.4,1024.76,4444.65,
1981-01-21,578.0,391.84,114796.87,238.01,684.16,1042.42,4561.23,
1981-01-22,564.0,387.79,113836.53,234.68,675.59,1040.45,4532.77,
1981-01-23,553.0,381.41,111798.94,229.75,656.92,1014.79,4401.75,
1981-01-26,528.5,367.71,107948.92,218.7,630.69,981.85,4197.28,
1981-01-27,524.0,366.82,104700.74,217.9,615.84,966.39,4154.43,
1981-01-28,523.5,368.88,107229.73,217.31,625.63,986.84,4187.03,
1981-01-29,493.75,349.42,103306.27,205.92,605.2,961.45,4063.94,
1981-01-30,506.5,363.31,104952.0,213.98,605.7,979.84,4123.21,
1981-02-02,493.5,353.36,100151.8,210.09,588.63,947.98,4024.97,
1981-02-03,486.25,351.25,102062.53,206.78,598.34,967.47,4034.72,
1981-02-04,505.0,361.61,102337.16,214.21,602.05,968.3,4071.8,
1981-02-05,498.5,361.24,100865.25,212.99,595.21,966.18,4040.87,
1981-02-06,500.5,361.93,103179.98,213.52,606.11,981.56,4111.96,
1981-02-09,512.5,371.01,105068.41,218.97,616.0,999.53,4180.73,
1981-02-10,519.5,377.32,105555.86,222.29,619.82,1009.59,4217.49,
1981-02-11,501.0,364.39,102998.41,214.33,604.06,987.32,4111.03,
1981-02-12,490.25,361.7,101267.65,211.68,591.94,984.44,4056.8,
1981-02-13,491.5,367.37,102263.01,215.08,591.27,994.07,4018.13,
1981-02-16,490.25,372.24,100981.84,217.21,587.01,996.33,4006.9,
1981-02-17,500.75,373.46,103046.87,221.18,601.11,994.69,4096.48,
1981-02-18,505.0,375.08,103545.14,222.81,603.44,997.8,4120.69,
1981-02-19,503.25,367.49,104616.73,220.19,606.25,973.18,4118.75,
1981-02-20,511.5,366.88,106505.08,221.43,614.52,971.47,4219.94,
1981-02-23,501.5,362.16,105563.19,223.34,605.75,964.28,4218.02,
1981-02-24,503.0,365.04,104279.95,225.16,603.47,966.14,4167.66,
1981-02-25,500.5,362.34,104838.92,224.59,605.09,968.97,4204.24,
1981-02-26,492.0,357.82,102888.63,221.02,594.42,963.26,4100.68,
1981-02-27,489.0,357.95,102819.77,221.77,588.57,962.62,4082.88,
1981-03-02,465.5,344.46,100100.98,213.48,570.9,942.8,3895.23,
1981-03-03,471.0,348.93,97213.11,213.51,560.67,923.52,3807.79,
1981-03-04,465.5,341.58,99196.58,211.71,571.49,926.52,3919.37,
1981-03-05,461.5,339.08,95484.82,209.39,548.96,888.5,3756.33,
1981-03-06,467.0,343.28,96443.1,212.85,553.81,902.31,3814.74,
1981-03-09,474.25,346.15,97568.16,214.21,566.6,915.3,3847.16,
1981-03-10,487.25,353.26,100117.75,218.64,579.73,931.61,3938.59,
1981-03-11,476.25,347.21,98723.13,214.72,569.29,922.92,3885.51,
1981-03-12,478.0,347.99,99071.32,215.36,572.38,925.1,3895.66,
1981-03-13,492.0,357.69,102236.73,221.77,586.81,948.52,4043.22,
1981-03-16,499.75,360.59,103498.16,223.3,594.33,949.66,4041.78,
1981-03-17,493.25,355.17,103560.92,219.32,590.91,947.55,4077.69,
1981-03-18,506.0,359.93,105979.33,221.98,602.75,953.48,4166.05,
1981-03-19,510.0,360.56,107079.4,223.54,606.18,957.87,4059.98,
1981-03-20,516.75,368.96,106150.6,228.1,601.71,961.43,4209.54,
1981-03-23,526.0,381.39,111688.58,233.83,633.46,1017.46,4381.81,
1981-03-24,536.25,387.98,110722.7,236.65,628.13,1006.46,4355.65,
1981-03-25,528.0,382.54,111328.78,233.32,630.27,1014.92,4391.73,
1981-03-26,539.5,394.11,112826.94,239.72,632.12,1025.65,4424.8,
1981-03-27,538.75,396.44,115555.53,241.81,649.25,1054.86,4543.97,
1981-03-30,526.5,386.36,111897.94,235.73,628.6,1017.04,4350.26,
1981-03-31,513.75,375.1,108590.32,228.89,609.5,988.54,4240.49,
1981-04-01,514.25,375.2,109617.08,229.68,611.32,993.48,4269.62,
1981-04-02,519.5,380.19,110520.73,233.06,611.17,995.03,4291.26,
1981-04-03,523.0,385.63,111559.75,237.13,619.39,1012.94,4351.25,
1981-04-06,533.75,398.87,112800.19,246.08,634.07,1052.88,4433.2,
1981-04-07,514.25,382.04,110423.77,234.44,612.81,1009.37,4330.66,
1981-04-08,508.5,375.31,108494.87,230.82,601.85,988.1,4168.0,
1981-04-09,503.0,374.19,109514.37,229.16,607.17,999.51,4214.21,
1981-04-10,493.5,368.13,105648.34,226.17,582.02,964.79,4061.77,
1981-04-13,473.75,356.56,102865.81,218.87,565.9,941.33,3910.33,
1981-04-14,483.0,362.53,103919.87,221.81,574.94,952.69,3993.05,
1981-04-15,476.25,360.57,103972.86,220.69,574.1,954.06,4009.37,
1981-04-16,482.5,365.61,104503.91,224.0,575.27,959.54,3967.8,
1981-04-17,482.5,365.61,104503.91,224.0,575.27,959.54,3967.8,
1981-04-20,482.5,365.61,104503.91,224.0,575.27,959.54,3967.8,
1981-04-21,481.0,364.9,105069.04,222.84,574.04,959.33,3986.41,
1981-04-22,501.0,376.17,107846.14,228.87,592.25,979.13,4061.62,
1981-04-23,488.5,367.71,105452.51,223.93,585.72,969.65,4029.48,
1981-04-24,494.5,374.3,105648.06,228.25,586.45,975.91,4063.67,
1981-04-27,483.0,365.6,103600.35,223.2,582.87,972.21,4019.8,
1981-04-28,482.75,366.28,103473.35,223.81,579.72,963.88,4020.41,
1981-04-29,477.25,365.77,102735.13,222.75,572.08,967.05,3975.74,
1981-04-30,482.75,369.74,103761.71,225.53,575.6,971.33,3998.47,
1981-05-01,487.5,373.06,104558.73,227.38,579.54,980.03,3996.96,
1981-05-04,487.5,373.06,104558.73,227.38,579.54,980.03,3996.96,
1981-05-05,476.25,374.62,103777.61,225.39,573.15,984.76,3964.91,
1981-05-06,482.0,377.07,104714.21,227.68,578.24,995.84,4010.74,
1981-05-07,477.75,375.5,104451.31,227.12,574.88,994.96,4003.7,
1981-05-08,485.75,379.19,104806.49,229.51,577.52,988.89,3999.87,
1981-05-11,493.0,390.76,109161.84,234.54,601.7,1040.37,4166.26,
1981-05-12,484.0,385.58,107056.12,231.8,585.08,1011.09,4077.58,
1981-05-13,484.25,385.67,107200.93,232.98,583.64,1011.15,4106.38,
1981-05-14,476.5,382.29,106951.47,230.47,577.65,1000.93,4061.17,
1981-05-15,485.0,388.95,107623.0,233.9,579.88,998.28,4078.85,
1981-05-18,481.75,384.68,106993.25,230.61,577.39,990.38,4023.78,
1981-05-19,481.5,385.25,106815.76,231.77,580.42,993.15,4091.23,
1981-05-20,479.75,382.64,105590.12,230.54,573.68,979.49,4035.01,
1981-05-21,475.0,382.33,106808.41,229.52,577.41,995.02,4079.85,
1981-05-22,472.75,380.11,105120.44,228.05,567.45,980.52,3956.26,
1981-05-25,472.75,380.11,105120.44,228.05,567.45,980.52,3956.26,
1981-05-26,466.5,376.13,105168.92,225.69,562.45,972.36,3976.45,
1981-05-27,466.75,377.8,105258.1,226.63,561.6,977.64,3980.62,
1981-05-28,479.0,385.34,105883.65,231.46,567.34,979.01,3990.8,
1981-05-29,479.25,386.14,107187.18,231.52,576.06,993.24,4046.47,
1981-06-01,483.25,389.69,106972.31,234.82,580.11,997.82,4080.15,
1981-06-02,474.0,387.16,105945.14,232.58,571.55,994.98,4063.6,
1981-06-03,475.5,387.8,105959.91,235.69,571.5,991.46,4103.82,
1981-06-04,462.5,385.75,105114.98,238.28,561.29,993.81,4083.71,
1981-06-05,460.0,384.49,104970.5,238.47,555.27,983.5,4022.99,
1981-06-08,473.5,394.14,104987.22,243.95,554.68,977.59,3971.97,
1981-06-09,460.5,382.97,105639.49,237.31,558.2,977.66,4030.41,
1981-06-10,465.25,381.98,104434.46,235.99,556.36,966.81,3978.85,
1981-06-11,464.25,385.84,104980.67,238.08,559.66,982.56,4014.26,
1981-06-12,472.0,391.83,104771.08,240.94,562.47,979.17,4020.01,
1981-06-15,471.75,384.39,103780.27,235.64,567.25,964.68,3986.1,
1981-06-16,461.5,375.72,102762.92,231.21,561.75,956.31,3974.81,
1981-06-17,461.75,375.41,102379.44,231.16,557.46,947.85,3930.35,
1981-06-18,459.0,376.84,102331.36,232.23,555.2,954.63,3946.38,
1981-06-19,458.25,377.79,102291.66,232.5,551.86,946.28,3922.58,
1981-06-22,462.0,378.4,102834.21,231.87,555.1,949.51,3930.19,
1981-06-23,466.5,381.51,103165.35,233.37,557.35,945.59,3962.81,
1981-06-24,462.0,379.97,103061.28,233.33,553.71,943.07,3983.51,
1981-06-25,446.5,369.97,102407.85,228.39,545.98,926.44,3963.86,
1981-06-26,442.0,365.3,99698.96,226.49,533.28,899.22,3847.1,
1981-06-29,428.75,355.08,97431.98,220.78,510.38,877.67,3779.51,
1981-06-30,426.0,353.4,95631.79,220.67,505.78,862.43,3703.76,
1981-07-01,422.0,352.32,96114.65,221.76,506.08,874.27,3723.05,
1981-07-02,414.5,346.51,92979.09,220.01,493.24,849.27,3620.99,
1981-07-03,414.0,346.33,94494.52,218.64,497.16,858.1,3641.41,
1981-07-06,403.75,341.69,92886.82,212.44,484.92,843.94,3513.77,
1981-07-07,405.0,341.9,92316.41,212.77,485.01,842.61,3550.72,
1981-07-08,397.75,339.51,91726.6,211.63,481.72,845.97,3552.97,
1981-07-09,406.25,346.5,92985.37,216.38,489.79,855.25,3610.1,
1981-07-10,416.5,352.21,94837.14,219.96,499.29,862.85,3666.83,
1981-07-13,413.0,346.93,95436.33,219.45,502.37,865.59,3695.38,
1981-07-14,402.25,340.93,93196.1,215.97,485.9,843.2,3596.07,
1981-07-15,412.25,344.81,94095.83,218.06,490.66,843.84,3590.94,
1981-07-16,418.25,349.22,96464.43,222.06,502.59,864.97,3697.87,
1981-07-17,415.0,348.41,96068.25,220.1,499.47,862.86,3651.76,
1981-07-20,412.5,349.07,96656.11,220.77,500.15,870.02,3684.25,
1981-07-21,406.0,346.47,95616.46,219.99,494.55,863.31,3666.3,
1981-07-22,411.5,347.84,96004.26,221.18,495.64,859.97,3635.38,
1981-07-23,407.75,344.71,96347.57,219.75,500.87,865.03,3687.24,
1981-07-24,407.5,344.86,95535.22,218.62,496.15,858.07,3628.48,
1981-07-27,408.75,345.05,96782.2,219.7,501.31,865.97,3655.48,
1981-07-28,401.5,339.86,95561.24,215.4,494.13,852.92,3585.42,
1981-07-29,401.5,341.04,96221.09,216.15,493.91,855.9,3597.97,
1981-07-30,402.25,342.1,96030.07,216.55,492.93,856.37,3596.81,
1981-07-31,406.0,346.87,97366.89,220.47,500.26,870.25,3655.12,
1981-08-03,392.5,341.69,96353.85,218.0,487.44,862.72,3581.66,
1981-08-04,391.25,341.72,96396.68,218.09,486.46,864.08,3597.02,
1981-08-05,392.4,340.46,94671.84,217.28,487.27,856.5,3563.7,
1981-08-06,393.25,342.58,94795.69,218.72,489.25,864.47,3607.37,
1981-08-07,397.25,348.03,93653.18,221.74,495.33,871.94,3651.11,
1981-08-10,393.75,349.64,92720.21,222.4,487.36,864.46,3608.87,
1981-08-11,401.0,355.37,93517.37,225.72,488.57,869.33,3640.97,
1981-08-12,417.5,361.56,93923.6,229.65,501.64,878.57,3671.53,
1981-08-13,407.25,355.21,94481.39,225.62,501.42,883.86,3688.93,
1981-08-14,413.0,361.88,96092.74,228.81,504.52,899.37,3716.02,
1981-08-17,411.5,356.53,94033.42,225.79,500.61,888.66,3669.21,
1981-08-18,420.0,362.26,96673.75,229.63,513.28,918.23,3799.36,
1981-08-19,431.5,373.43,99856.51,235.54,524.48,940.59,3891.89,
1981-08-20,429.0,368.31,98482.73,230.65,522.04,926.96,3831.98,
1981-08-21,429.5,365.93,97417.59,228.94,516.32,912.5,3784.78,
1981-08-24,422.0,361.37,97910.01,226.88,517.54,919.78,3838.07,
1981-08-25,409.75,356.0,94661.52,224.71,498.3,892.59,3714.8,
1981-08-26,414.0,355.47,95049.36,224.45,500.77,887.24,3694.87,
1981-08-27,411.75,353.74,95821.33,223.6,502.64,890.09,3728.43,
1981-08-28,425.0,362.53,97572.74,229.85,511.22,906.69,3820.06,
1981-08-31,425.0,362.53,97572.74,229.85,511.22,906.69,3820.06,
1981-09-01,421.5,359.91,97588.68,229.89,508.68,911.37,3818.28,
1981-09-02,430.0,364.8,99063.57,233.38,515.22,926.82,3883.78,
1981-09-03,436.5,368.65,100249.4,236.59,520.35,923.47,3915.03,
1981-09-04,439.5,369.81,101152.92,238.47,527.26,923.75,3961.01,
1981-09-07,436.5,368.73,100883.06,240.1,523.53,921.05,3984.82,
1981-09-08,439.0,372.04,100990.9,244.57,521.4,919.2,3994.96,
1981-09-09,436.75,369.74,102008.68,245.23,526.7,916.0,4015.05,
1981-09-10,451.5,378.61,102665.09,250.21,534.89,918.81,4037.58,
1981-09-11,448.25,375.96,103615.6,252.11,538.85,919.7,4134.65,
1981-09-14,451.25,377.28,105122.7,252.8,547.97,931.16,4189.57,
